user_address,testnet_nads,LV_from_LVP,LV_from_LVHP,loss_traders,Total_LV_Airdrop
0xf290f1582bed3a25e40c8cc3a58c54c3ad3027da,0.0,678.500458,17.504529861922446,3122.0,3818.0049878619225
0x71ca66e64d1a7564e13519e5577bccaf4fa2ad2b,0.0,221.289907,0.0,3586.0,3807.289907
0x1f0a1ca8847865c049a56db974b5a61c176654c4,0.0,45.786138,0.0,3761.0,3806.786138
0x8e0181195453bfe30afb3fda513a198cbab663c4,0.0,6.143868,1228.358281381289,2558.0,3792.502149381289
0x255ec4a7dfefeed4889dbeb03d7ac06adccc2d24,0.0,860.096028,352.54241017533775,2554.0,3766.638438175338
0x5566f89cc82172105c671548f1d77c0da131bb14,0.0,160.183147,1283.017207286834,2274.0,3717.200354286834
0x71de3aa29c5b12914d3c7fd783462648c705e0d6,0.0,522.241837,868.4132821464987,2305.0,3695.6551191464987
0xadb5e99d4f0b5894a536af8331408b5557695297,0.0,28.727792,1503.5389208604672,2110.0,3642.266712860467
0x9e7639cf80602f32097b666a416062d0dd66a152,0.0,3623.3985,0.0,0.0,3623.3985
0xa0766f4998471765ba22fad9daa0dbd073de8416,0.0,296.285454,455.41246546489816,2849.0,3600.697919464898
0xea69cb95011567784786a4930e2aee90efd0270c,0.0,13.576387,1183.353368914744,2240.0,3436.929755914744
0xfaeec1c1f3dcee110c189a80cf0cbdef0d6ecdee,0.0,307.714091,134.3782090410208,2947.0,3389.0923000410207
0x18420375bfe559a1d4494f796d6d1bdbbf7070dc,440.0,7.985727,386.44343905270404,2548.0,3382.429166052704
0x4fa7dbd1c057d6e693ffd7c3dcf23c36a9eb3ff2,0.0,194.859557,0.0,3071.0,3265.8595569999998
0xddba302bf70e78f9b81db6c89821cdb413cc921d,0.0,521.480362,1201.4354893242987,1526.0,3248.9158513242987
0xbff42700f41ff0386da73e137d7c5a0103460f74,0.0,234.228477,200.71860908337737,2805.0,3239.9470860833776
0xf6f4d7e17ac987f91104d23f6d8b0e46239c3418,0.0,1473.773467,1044.6844872341676,705.0,3223.4579542341676
0xdc852253eee86126b45944554bd5fb01feaa0332,0.0,0.0,914.2786866533945,2308.0,3222.2786866533943
0xbeb4d8d30bb99cfbd14c315812c3b05f0bdf31c0,0.0,742.008793,0.0,2422.0,3164.008793
0xf8f1927efa5e3eb506a14b1eacccf59db3e71868,0.0,0.0,776.7178358192967,2387.0,3163.717835819297
0xc3a7522650338ce2836fe29a36cab92adb0bff72,0.0,77.110756,0.0,3085.0,3162.110756
0xeea99fa8883b25479f2ccf3320182654a3387619,440.0,2296.153693,403.09926443647265,0.0,3139.252957436473
0x22337e434445c6c7716aad41998ffd8c5c08d0d2,0.0,134.924298,503.5057192269477,2500.0,3138.4300172269477
0x1acc0acd369cf22e459b8e040afcc0bf4651d0c1,0.0,27.471683,348.4992763419105,2734.0,3109.9709593419107
0x4da3bb576c3029c2148f786e1c0a6c10a746e0b1,0.0,663.733045,5.8702059738972245,2416.0,3085.603250973897
0xc3176deaf906af9a7576e7407e41b24e02452fa2,0.0,0.0,957.1382628001622,2115.0,3072.138262800162
0xe3cd5cf8403105edbc5e9c5eab905ac5565bb934,0.0,89.736926,35.845976639802124,2903.0,3028.5829026398023
0xc82922e0d871c7730f57dfb9942b5b56903760a6,0.0,1258.50377,1756.7829070918085,0.0,3015.2866770918085
0x7e1a43dd8f234868baa806e44ebf1c97d46462b3,0.0,18.067139,1182.5989649341625,1814.0,3014.6661039341625
0x6cb4119a22f9a86a2d8af0393dedb84de92888d2,0.0,2.284426,994.1276329730325,2014.0,3010.4120589730323
0x5fccb8558b43082c2665e57bb44742c68b8031a0,0.0,356.03848,0.0,2652.0,3008.03848
0x2806ebcb009a009b89cafe88aee9e13cf11d51af,0.0,67.20507,696.0083974593083,2232.0,2995.213467459308
0x10783fc60fcf8329f3720a46dc3f2fca299d2e3d,0.0,298.524321,0.0,2634.0,2932.524321
0xdb5502b50b6069ffb6238889d4973098f7326201,0.0,210.512104,0.0,2702.0,2912.512104
0x34046d43d8384ef4d4fbcbd75794104350e8011b,440.0,989.0652,1430.7507242965808,0.0,2859.8159242965808
0x8a96366233b567c667481ecffd891f43b713cf42,0.0,277.209523,533.2103759623312,2043.0,2853.419898962331
0xda6bb90690ae30d8ce8c3fbaf298d0db3d5ebdb2,0.0,1.692167,588.9301824655685,2257.0,2847.6223494655687
0xec40c8cfff44a3631c5e972c4ddf0702e666d6f8,0.0,196.167733,548.0980670166127,1963.0,2707.265800016613
0x8b3c1e421c5a2f571a0624e25c977bd36cbab199,0.0,17.266613,879.6468289198401,1785.0,2681.91344191984
0x422a3445eb174ae119212a7337a6137900c312bd,0.0,18.346997,1134.9182758489933,1477.0,2630.2652728489934
0x6e4eb24194c6f2487bce229416d9928062398c4e,440.0,82.577758,455.9664808881374,1649.0,2627.5442388881374
0x09e3fc7aa6eb4b810a83948ef4f93564a9ce4ff0,0.0,77.000114,1011.148872784895,1536.0,2624.148986784895
0x18d4f3217fc028cc5f546be725d9f49cb6bd7936,0.0,564.350766,0.0,2039.0,2603.350766
0x832193faefedd6921188ac7f18341c80262c1aee,0.0,585.769697,0.0,1982.0,2567.7696969999997
0x317342f0a337c62afa6ffbc78292bafc9661f2e8,0.0,175.699018,74.72135676412552,2304.0,2554.4203747641254
0xc806173f17d03fa5175c948a3cd65e3cc2a5e428,0.0,141.881708,2397.083285610076,0.0,2538.964993610076
0x9e4bea6c9e578befded45dcfdcb3cf543b075e81,440.0,177.17641,276.6069345049644,1625.0,2518.7833445049646
0xb8b072d8180f0584b268df729ddcc828e864ea8b,0.0,574.718544,0.0,1905.0,2479.718544
0x0ebbfc8d21809fda013520670b51ba7dfd440fb7,440.0,575.434461,0.0,1460.0,2475.434461
0xa4bffdac7aece81386fd83e94cc51c589b1362e5,0.0,658.344144,719.972511404957,1081.0,2459.316655404957
0xea61766a21d9422350856594b49256745cd8cb08,0.0,0.0,416.66674852473716,2011.0,2427.666748524737
0xb5fcc1c11653566b83fd2ee849a3337592d28f76,440.0,720.999887,1230.5861306364427,0.0,2391.5860176364426
0xa939955fb992404f8b6d1dc2613dac762823a4a1,0.0,0.0,549.9251391570828,1823.0,2372.925139157083
0x59dbdcb7d7d4f3e7c8afe0d60e99c33ff5d058f1,0.0,358.895639,164.11822846299407,1847.0,2370.013867462994
0x78e71715fdb1511d8c0e101e28d5e2ecee18f6c2,0.0,249.295273,0.0,2102.0,2351.295273
0x7032434cc9ad2e62533ec1a8102940a810e86c93,0.0,1.67915,517.6743689872378,1827.0,2346.3535189872377
0x668d976713fa95bfde49e088b088356bb8c5229b,0.0,47.497831,296.97584198065596,1998.0,2342.473672980656
0x869609d6bd1b9552724d9fdc5483f7b4abd04a3b,0.0,248.091231,226.17974342799187,1808.0,2282.270974427992
0x413afd270b7b5e5fbf6e07b841c9fc1c33c1330b,0.0,40.455812,0.0,2239.0,2279.455812
0xb69b1f774a2a46ee08ab6d368d410b2fcf912c49,0.0,399.774493,492.6965246926831,1385.0,2277.471017692683
0xf41b6f863c00a4b48d76d74f1ae322a54e0d9e80,0.0,124.745262,771.0244432783484,1378.0,2273.7697052783483
0x3c420c38b79dc17ede4aba4efcbb5ef9b3a8d997,440.0,14.656771,401.9794460277975,1381.0,2237.6362170277976
0x72f259cf9c1c37caf7d2bde05b2e0b5c1f749801,0.0,6.065768,733.8464721103326,1496.0,2235.9122401103323
0xbe9b2868740584feefa0414a25d6774fc090122c,0.0,157.221855,390.9698629361911,1687.0,2235.1917179361913
0x43440ba00fedb917d3a9427447814925ce5c1261,0.0,377.411853,0.0,1850.0,2227.411853
0xa2764e4ed4882ee52347bec1d9564066a32cc8e3,0.0,160.026947,892.165219972609,1169.0,2221.192166972609
0x8180809b8d59fea7062fbb8316a6df17ffcae9cc,0.0,307.863782,52.79649107848528,1857.0,2217.6602730784853
0xd9ea40b7b49fa005e5bf243528772d2ca32c24f8,0.0,0.676867,796.0494378216893,1419.0,2215.726304821689
0xa27da48ecd043bd2f3144e2d0846c36cabf20447,0.0,0.0,374.10186143288394,1835.0,2209.101861432884
0x35cf2a27ea38391823ce144e89d553176e67b702,0.0,218.491323,0.0,1982.0,2200.491323
0x8b1ecbd94f9a37f2c87da0b9e32a9939feb900ff,440.0,0.0,71.78625377717691,1670.0,2181.786253777177
0xa0c4b22e422bca200640e759cc5cd190402e90a8,0.0,0.0,374.0664987462942,1798.0,2172.066498746294
0x65d6bebf0089b57cdbcd9efc48af65fed0ad95f9,440.0,143.261476,0.0,1570.0,2153.261476
0xa2735521148ed5c4443db0fcdfc51eaa220ca675,0.0,186.236013,1021.9816424435529,945.0,2153.2176554435528
0xddca57140b9dec51ba8b96326f2abd0d4bc31623,0.0,407.72117,0.0,1735.0,2142.72117
